Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.7,0.7,1.0,0.8235294117647058,0.5339285714285714,0.009680090000074415,XGBoost,10,999,0.03689651200056687
0.7,0.7,1.0,0.8235294117647058,0.5,0.010903221999797097,LightGBM,10,999,0.015798549999999523
0.69,0.7142857142857143,0.9285714285714286,0.8074534161490683,0.6853571428571429,0.01133096299963654,CatBoost,10,999,0.26425499900051364
0.675,0.6984126984126984,0.9428571428571428,0.8024316109422492,0.6760714285714285,0.6683364689997688,TabPFN,10,999,0.6425390169997627
0.665,0.7039106145251397,0.9,0.7899686520376176,0.5964285714285714,0.009461507000196434,XGBoost,20,999,0.04306874699977925
0.7,0.7,1.0,0.8235294117647058,0.5,0.009356266999930085,LightGBM,20,999,0.01537987699975929
0.68,0.7134831460674157,0.9071428571428571,0.7987421383647799,0.7130952380952381,0.010850538000340748,CatBoost,20,999,0.32436762700035615
0.695,0.6984924623115578,0.9928571428571429,0.8200589970501475,0.6527380952380952,0.6639003669997692,TabPFN,20,999,0.6334594709996964
0.675,0.7388535031847133,0.8285714285714286,0.7811447811447811,0.660952380952381,0.00982294000004913,XGBoost,35,999,0.04613352999967901
0.7,0.7,1.0,0.8235294117647058,0.5,0.009651512999880651,LightGBM,35,999,0.01587010899947927
0.705,0.7647058823529411,0.8357142857142857,0.7986348122866894,0.7313095238095237,0.010568936999334255,CatBoost,35,999,0.3468561259996932
0.7,0.7531645569620253,0.85,0.7986577181208053,0.7130952380952381,0.6592274610002278,TabPFN,35,999,0.6370750530004443
0.725,0.7777777777777778,0.85,0.8122866894197952,0.742857142857143,0.009412946000338707,XGBoost,50,999,0.04695695699956559
0.67,0.7202380952380952,0.8642857142857143,0.7857142857142857,0.5966666666666667,0.01026080900010129,LightGBM,50,999,0.024991808999402565
0.735,0.7604790419161677,0.9071428571428571,0.8273615635179153,0.7523809523809524,0.010737870999946608,CatBoost,50,999,0.3470426009998846
0.685,0.7305389221556886,0.8714285714285714,0.7947882736156352,0.6778571428571428,0.6567517140001655,TabPFN,50,999,0.6750306129997625
0.725,0.7931034482758621,0.8214285714285714,0.8070175438596491,0.7097619047619048,0.00966565199996694,XGBoost,75,999,0.05457068600026105
0.71,0.7628205128205128,0.85,0.8040540540540541,0.6786309523809525,0.01001544799964904,LightGBM,75,999,0.028853994999735733
0.745,0.7633136094674556,0.9214285714285714,0.8349514563106796,0.7390476190476191,0.010691636000046856,CatBoost,75,999,0.34641105200080347
0.71,0.7329545454545454,0.9214285714285714,0.8164556962025317,0.7417857142857142,0.6732094809995033,TabPFN,75,999,0.626100397999835
0.68,0.7638888888888888,0.7857142857142857,0.7746478873239436,0.6935714285714286,0.009187191999444622,XGBoost,100,999,0.055567360000168264
0.745,0.8068965517241379,0.8357142857142857,0.8210526315789474,0.7542857142857143,0.010145954000108759,LightGBM,100,999,0.03307901800053514
0.76,0.7738095238095238,0.9285714285714286,0.8441558441558441,0.753095238095238,0.010815931000252021,CatBoost,100,999,0.3555783129995689
0.67,0.7681159420289855,0.7571428571428571,0.762589928057554,0.6673809523809523,0.6711079180004162,TabPFN,100,999,0.864693282999724
0.635,0.7445255474452555,0.7285714285714285,0.7364620938628159,0.6765476190476191,0.009929986999850371,XGBoost,150,999,0.07258333899972058
0.66,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.6807142857142857,0.011832254999717406,LightGBM,150,999,0.044064357999559434
0.73,0.7443181818181818,0.9357142857142857,0.8291139240506329,0.7479761904761905,0.010432289000164019,CatBoost,150,999,0.3617770920000112
0.675,0.7483443708609272,0.8071428571428572,0.7766323024054983,0.7024999999999999,0.6744673240000338,TabPFN,150,999,0.6446716300006301
0.71,0.7628205128205128,0.85,0.8040540540540541,0.7221428571428571,0.009468897999795445,XGBoost,250,999,0.08029493499998352
0.69,0.7635135135135135,0.8071428571428572,0.7847222222222222,0.6970238095238094,0.012921240999276051,LightGBM,250,999,0.06239440999979706
0.74,0.7558139534883721,0.9285714285714286,0.8333333333333334,0.7761904761904763,0.011362090000147873,CatBoost,250,999,0.3951465339996503
0.695,0.7548387096774194,0.8357142857142857,0.7932203389830509,0.7428571428571428,0.6546053909996772,TabPFN,250,999,0.6581283109999276
0.685,0.7655172413793103,0.7928571428571428,0.7789473684210526,0.7207142857142856,0.010411573000055796,XGBoost,500,999,0.10961763200066343
0.725,0.7891156462585034,0.8285714285714286,0.8083623693379791,0.7316666666666668,0.01231759799975407,LightGBM,500,999,0.10736047299997153
0.745,0.779874213836478,0.8857142857142857,0.8294314381270903,0.7596428571428572,0.010511792999750469,CatBoost,500,999,0.37988773100005346
0.745,0.7947019867549668,0.8571428571428571,0.8247422680412371,0.7671428571428571,0.669929945000149,TabPFN,500,999,0.6496162630000981
0.72,0.7916666666666666,0.8142857142857143,0.8028169014084507,0.764047619047619,0.010921594000137702,XGBoost,750,999,0.11559237999972538
0.76,0.815068493150685,0.85,0.8321678321678322,0.770238095238095,0.012947105999955966,LightGBM,750,999,0.15508645800036902
