Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8273108813594022,0.6694429984383133,0.5500427715996579,0.6038976285513031,0.8682638184039098,0.14102418099992065,LightGBM,500,123,0.1128021639999588
0.8488074521445389,0.7489878542510121,0.5538922155688623,0.6368330464716007,0.8955397066758116,0.05014724800003023,CatBoost,500,123,0.35664954999992915
0.8417442931722796,0.7106382978723405,0.5714285714285714,0.6334755808440019,0.893191182661495,2.668196124000133,TabPFN,500,123,0.643927303000055
0.8361142389190296,0.6767386091127098,0.6035072711719418,0.6380284874519557,0.8705767425872634,0.07154821300014191,XGBoost,750,123,0.10573562900003708
0.8400040945849114,0.6926902038786673,0.5958083832335329,0.6406070361002529,0.8773779219345496,0.14630967299990516,LightGBM,750,123,0.16216288400005396
0.8502405568635479,0.7394636015325671,0.5778443113772455,0.6487394957983194,0.8992690839556252,0.04738952199977575,CatBoost,750,123,0.37525217299980795
0.8457365134609479,0.7192612137203166,0.5829769033361848,0.6439877155681549,0.8993348443547762,2.783698134999895,TabPFN,750,123,0.6618648510000185
0.8371378851468932,0.6764289088332546,0.6124893071000855,0.6428731762065095,0.8770839139530502,0.06877452200001244,XGBoost,1000,123,0.12520479799991335
0.8381615313747569,0.6811871708951651,0.6086398631308811,0.6428732776146374,0.8801515430411453,0.14423972600002344,LightGBM,1000,123,0.18799556499993741
0.8522878493192753,0.7438692098092643,0.5838323353293413,0.6542056074766355,0.9029136202478255,0.048598624000078416,CatBoost,1000,123,0.3902101109999876
0.8456341488381616,0.7226394849785408,0.5761334473909324,0.6411232746311281,0.9001032481435423,3.0044594240000606,TabPFN,1000,123,0.6472865729999739
0.8386733544886887,0.689175769612711,0.5936698032506416,0.6378676470588235,0.8815912497054452,0.07375857100009853,XGBoost,1500,123,0.1406225660000473
0.8430750332685024,0.6964372864812104,0.6103507271171942,0.6505584682015044,0.8860716481564813,0.13536127199995462,LightGBM,1500,123,0.17532314100003532
0.8543351417750026,0.7589134125636672,0.5735671514114628,0.6533495736906212,0.9045725090565165,0.05780350100008036,CatBoost,1500,123,0.42894794099993305
0.8531067663015662,0.757852655625357,0.567579127459367,0.6490584494986549,0.9055159189666114,3.255606736000118,TabPFN,1500,123,0.6899561679999806
0.8402088238304842,0.6857962697274032,0.613344739093242,0.6475502370738315,0.8855078930322066,0.07047952400012036,XGBoost,2000,123,0.1504518100000496
0.8451223257242297,0.6980316850696111,0.6218990590248076,0.6577697353539923,0.8929471353158497,0.14010366899992732,LightGBM,2000,123,0.1966144160001022
0.8593510082915344,0.7602591792656588,0.602224123182207,0.6720763723150358,0.910312945825288,0.049518550000129835,CatBoost,2000,123,0.46968318900007944
0.8563824342307299,0.7504017139796465,0.5992301112061591,0.6663495838287753,0.9074967315498768,3.6811874039999566,TabPFN,2000,123,0.8893338990001212
0.8488074521445389,0.7014506317267197,0.6411462788708298,0.6699441340782123,0.8956989130338435,0.07503955200013479,XGBoost,3000,123,0.1854946949999885
0.8504452861091207,0.7113253012048193,0.6313088109495295,0.6689326988443236,0.902764486598635,0.12901177000003372,LightGBM,3000,123,0.21329748300013307
0.8623195823523391,0.7614533965244866,0.6184773310521814,0.6825584139721501,0.9126246325044126,0.04949241299982532,CatBoost,3000,123,0.5381391330001861
0.8556658818712253,0.7334004024144869,0.6236099230111206,0.6740638002773925,0.9081850716929368,4.418691696999986,TabPFN,3000,123,0.6768177719998221
0.8513665677141979,0.710952380952381,0.6385799828913601,0.6728255971158179,0.9014363279899628,0.06618926400005876,XGBoost,4000,123,0.1894760759998917
0.8549493295117208,0.7269590931493346,0.6308810949529512,0.6755209525990382,0.9066167797054832,0.11931743300010567,LightGBM,4000,123,0.23467255899981865
0.8632408639574163,0.7636842105263157,0.6206159110350727,0.6847569608305805,0.9142491877655382,0.04578589899983854,CatBoost,4000,123,0.5782069320000573
0.8580202681953117,0.7432225063938619,0.6214713430282293,0.6769159096203121,0.9097025684486612,5.316014333000112,TabPFN,4000,123,0.6632228899998154
0.8563824342307299,0.7297297297297297,0.635158254918734,0.6791676194831923,0.908901557862417,0.06926030099975833,XGBoost,6000,123,0.22329775500020332
0.8582249974408844,0.7339224349533627,0.6394354148845167,0.6834285714285714,0.9113401031146082,0.11196969500042542,LightGBM,6000,123,0.26229287600017415
0.8661070733954346,0.7679500520291364,0.6313088109495295,0.6929577464788732,0.9188006419826591,0.04541007899979377,CatBoost,6000,123,0.7053037539999423
0.8591462790459617,0.7439148073022313,0.6274593669803251,0.6807424593967517,0.9114815527259109,7.193235012999594,TabPFN,6000,123,0.6638222349997704
0.8599651960282526,0.7415338645418327,0.636869118905047,0.6852277956741831,0.9123270271268986,0.07010850599999685,XGBoost,8000,123,0.2522009240001353
