Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8995908437465443,0.5925925925925926,0.45368620037807184,0.5139186295503212,0.9227545030675427,0.050184625999463606,XGBoost,24000,123,0.6569782890001079
0.9058940617051864,0.6257594167679222,0.4867674858223062,0.5475810738968634,0.9324825730664655,0.09297504900041531,LightGBM,24000,123,0.5604487989994595
0.9083268826716797,0.6443883984867591,0.4829867674858223,0.5521339816315505,0.9338001427534852,0.037966134999805945,CatBoost,24000,123,1.4274506640003892
0.9125290279774411,0.6465422612513722,0.556710775047259,0.5982732351447435,0.9407415605583721,36.61526247299935,TabPFN,24000,123,0.761622059999354
0.9035718235098972,0.61625,0.4659735349716446,0.5306781485468245,0.9267320697006319,0.05012669400002778,XGBoost,32000,123,0.7728973060002318
0.9063363927900033,0.6393659180977543,0.45746691871455575,0.5333333333333333,0.933288076769652,0.08977741899980174,LightGBM,32000,123,0.6611060879995421
0.9095432931549264,0.6526717557251909,0.4848771266540643,0.5563991323210412,0.9336004535915049,0.0413493030000609,CatBoost,32000,123,1.6122542789998988
0.9144089350879133,0.6602708803611738,0.552930056710775,0.6018518518518519,0.9415488989871129,56.77925093700014,TabPFN,32000,123,0.8086552330005361
0.8830034280659074,0.0,0.0,0.0,0.5,0.043805501999486296,XGBoost,10,2024,0.03384826699948462
0.8830034280659074,0.0,0.0,0.0,0.5,0.04165590400043584,LightGBM,10,2024,0.014557743000295886
0.8825610969810903,0.16666666666666666,0.000945179584120983,0.0018796992481203006,0.5474911607657552,0.050700279000011506,CatBoost,10,2024,0.264785321999625
0.8830034280659074,0.0,0.0,0.0,0.5402352946746796,2.1536647319999247,TabPFN,10,2024,0.6698614920005639
0.8830034280659074,0.0,0.0,0.0,0.5,0.04773409199970047,XGBoost,20,2024,0.035178107999854547
0.8830034280659074,0.0,0.0,0.0,0.5,0.040980232000038086,LightGBM,20,2024,0.015850095999667246
0.883777507464337,0.8181818181818182,0.008506616257088847,0.01683816651075772,0.6667277847286913,0.0473768289994041,CatBoost,20,2024,0.29963391999990563
0.8830034280659074,0.0,0.0,0.0,0.7187427276805636,2.1415767640000922,TabPFN,20,2024,0.6397923439999431
0.8282649563198053,0.19330855018587362,0.14744801512287334,0.1672922252010724,0.6222452779490846,0.04559284399965691,XGBoost,35,2024,0.04654652399949555
0.8830034280659074,0.0,0.0,0.0,0.5,0.03929420500026026,LightGBM,35,2024,0.01625561800028663
0.8839986730067455,0.7142857142857143,0.014177693761814745,0.027803521779425393,0.7446894164744149,0.046330848000252445,CatBoost,35,2024,0.31698336099998414
0.8830034280659074,0.0,0.0,0.0,0.8130676256165565,2.1495192069996847,TabPFN,35,2024,0.6263948509995316
0.8549154041800288,0.17929292929292928,0.0671077504725898,0.09766162310866575,0.6324745831325985,0.042511338000622345,XGBoost,50,2024,0.044828771000538836
0.870286409377419,0.2374429223744292,0.04914933837429111,0.08144087705559906,0.7108065335168847,0.05467258199951175,LightGBM,50,2024,0.023898695000752923
0.8845515868627668,0.6590909090909091,0.027410207939508508,0.05263157894736842,0.7656645908621198,0.04561260399987077,CatBoost,50,2024,0.3191942249995918
0.8836669246931328,0.5141509433962265,0.10302457466918714,0.17165354330708663,0.7595986922549723,2.1543977050005196,TabPFN,50,2024,0.6198192829997424
0.8642043569611855,0.2809278350515464,0.10302457466918714,0.1507607192254495,0.6813340940539505,0.039556251000249176,XGBoost,75,2024,0.04369564399985393
0.8466216963397103,0.23252032520325203,0.13516068052930058,0.17095038852361027,0.661149212902737,0.06770631999916077,LightGBM,75,2024,0.030157633000271744
0.8842198385491541,0.627906976744186,0.02551984877126654,0.04904632152588556,0.7384875706221377,0.044552113999998255,CatBoost,75,2024,0.33237364099932165
0.8830034280659074,0.5,0.09829867674858223,0.16429699842022116,0.7649135370786199,2.1728434850001577,TabPFN,75,2024,0.6264344960000017
0.8583434700873603,0.3372262773722628,0.21833648393194707,0.26506024096385544,0.7241378269510531,0.03943717000038305,XGBoost,100,2024,0.04782010600047215
0.85546831803605,0.33152909336941816,0.23156899810964082,0.27267668336115747,0.7293785133514755,0.07080936800048221,LightGBM,100,2024,0.03142267000021093
0.884662169633971,0.7142857142857143,0.023629489603024575,0.04574565416285453,0.8429802808432162,0.04365940800016688,CatBoost,100,2024,0.3431805899999745
0.8866526595156474,0.6460176991150443,0.06899810964083176,0.1246797608881298,0.8715197327692635,2.309491471000001,TabPFN,100,2024,0.6358462520001922
0.8558000663496628,0.37293388429752067,0.34120982986767484,0.35636722606120436,0.7933242031076699,0.039276794999750564,XGBoost,150,2024,0.05432836199997837
0.8593387150281986,0.3792325056433409,0.31758034026465026,0.345679012345679,0.7981683520495068,0.08404745600000751,LightGBM,150,2024,0.04419986900029471
0.8826716797522945,0.49295774647887325,0.09924385633270322,0.16522423288749016,0.8541673719509525,0.042621708000297076,CatBoost,150,2024,0.35570419800023956
